Data;id_producto;País;PBI;id;id2;Variante Shopify;Dashboard PBI;Tipo Link
DATAFOREST;0028-01-00090;Chile;SI;22;3;Región de Atacama;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:3, url:""https://app.powerbi.com/view?r=eyJrIjoiZTU3ODFiNTAtNDdkYy00YTNmLWI1MWItN2MzYTA1ODE0NzU4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Atacama""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;4;Región de Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:4, url:""https://app.powerbi.com/view?r=eyJrIjoiYWNkMmUyYTYtZGU3Ni00OGM1LTg1MDUtNzkwOWI5M2YzMGJjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Coquimbo""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;5;Región de Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:5, url:""https://app.powerbi.com/view?r=eyJrIjoiYTI3ZjVjZDMtZGI1My00ZmI2LWIzNTQtZTEzYTg0OTBiOTJhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Valparaíso""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;6;Región de O'Higgins;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:6, url:""https://app.powerbi.com/view?r=eyJrIjoiZTJkMzhjMTItNjM3NS00Njk0LWJlZDctYjY2MDRmYmQyYzU5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de O'Higgins""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;7;Región del Maule;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:7, url:""https://app.powerbi.com/view?r=eyJrIjoiNWVmNjU2ODYtNWQyZS00NzU3LTk2NmYtODIwNWEzZWZkZDRiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región del Maule""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;8;Región del Biobío;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:8, url:""https://app.powerbi.com/view?r=eyJrIjoiMjViM2E5NWItMGI4Yy00ODg3LTljNjAtYjc2OTEzNWQwYmZkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región del Biobío""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;9;Región de La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:9, url:""https://app.powerbi.com/view?r=eyJrIjoiMTlmYzUxNWQtMTk3My00ZGM3LTgxNzctNTc4NTQ3MzMwYWFjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de La Araucanía""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;10;Región de Los Lagos;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:10, url:""https://app.powerbi.com/view?r=eyJrIjoiYjhmYWUwOTItNDRjNi00NzA3LTljNGMtMmIwMGQ3MWZkY2UzIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Los Lagos""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;11;Región de Aysén;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:11, url:""https://app.powerbi.com/view?r=eyJrIjoiOGRkMjNjNmEtMTE0NC00MzAwLTlhNDAtN2YxZWM5MGNlMDYwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Aysén""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;12;Región de Magallanes;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:12, url:""https://app.powerbi.com/view?r=eyJrIjoiZjI2NWEwNTAtZjIxNC00ZjIyLWI5MjMtNzcxNTk0NGYwZTJjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Magallanes""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;13;Región Metropolitana;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:13, url:""https://app.powerbi.com/view?r=eyJrIjoiMmRmYWQ4N2UtMTMwYS00MjJlLWIyNGYtOTgxZjJmZmU3YzNhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región Metropolitana""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;14;Región de Los Ríos;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:14, url:""https://app.powerbi.com/view?r=eyJrIjoiNDcwMjQzNDctZmQ5ZS00ZjRkLTkxNDYtMjhjOGQxOWMyZGQxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Los Ríos""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;15;Región de Arica y Parinacota;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:15, url:""https://app.powerbi.com/view?r=eyJrIjoiYWEzYzBiMDAtODY2OC00ZjI2LWFhMmUtZTU2MWE0ZDc5NzJiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Arica y Parinacota""));";PBI
DATAFOREST;0028-01-00090;Chile;SI;22;16;Región del Ñuble;"dashboards.Add(new PowerBiDash(titulo:""Estadísticas de Incendios Forestales"", id:22, id2:16, url:""https://app.powerbi.com/view?r=eyJrIjoiN2Y0YTkwYmEtNGI3Ni00ZTM3LWI2YzAtOGYyN2UyODE0YTBmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAFOREST || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región del Ñuble""));";PBI
DATARIESGO;0012-04-00091;Honduras;SI;23;0;Nacional;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:23, id2:0, url:""https://app.powerbi.com/view?r=eyJrIjoiYWNmYzQzNjEtMTA0ZC00YmIzLWE4OTgtMmYyZTU4Y2QzOGY1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9&pageName=ReportSection8bcae9100757e5450e5b"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: NO || Tipo Variante: Nacional || Variante Shopify: Nacional""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;1;Departamento: Atlántida;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:1, url:""https://app.powerbi.com/view?r=eyJrIjoiNDg4MDZkODYtNmE3NC00ZDY4LWI5YjktZTQ3M2ZlZmM3MzRmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Atlántida""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;2;Departamento: Colón;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:2, url:""https://app.powerbi.com/view?r=eyJrIjoiMzIxNWEwMTMtZWE1My00MjY3LTgyMWYtZGU5MTBhYTdiZTJlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Colón""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;3;Departamento: Comayagua;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:3, url:""https://app.powerbi.com/view?r=eyJrIjoiNDA4ZTE1MjgtZTg4Ny00NGZmLTk5NWEtMmI4OGE4N2Y5NTVlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Comayagua""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;4;Departamento: Copán;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:4, url:""https://app.powerbi.com/view?r=eyJrIjoiNjQ2MTA3OTktNmRlOC00ODJjLWJlYzgtZjBkOWMyODhiYWI0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Copán""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;5;Departamento: Cortés;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:5, url:""https://app.powerbi.com/view?r=eyJrIjoiOWIzZjk5NTEtNWY1Zi00MjlmLTgzOGEtNjY4M2U4ZjBhN2Q3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Cortés""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;6;Departamento: Choluteca;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:6, url:""https://app.powerbi.com/view?r=eyJrIjoiNDRkMjg5ZWEtNDAzNi00ZjI1LThhNjAtZTNjZWJkYjA1MzQ3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Choluteca""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;7;Departamento: El Paraiso;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:7, url:""https://app.powerbi.com/view?r=eyJrIjoiNDNlZGJiMTctNTM2Yi00ODUzLWE1M2ItNjlmYzVmNTdlYzJkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: El Paraiso""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;8;Departamento: Francisco Morazán;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:8, url:""https://app.powerbi.com/view?r=eyJrIjoiMDE1MGFiMzUtMzI5MC00OWQ3LWIwMGYtZTlkMzczMDRiNmRlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Francisco Morazán""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;9;Departamento: Gracias a Dios;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:9, url:""https://app.powerbi.com/view?r=eyJrIjoiNTM2YjVjMmQtNGQ1Yi00ZjI1LWI0NDEtZTU5ZTcyMDhmYmZhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Gracias a Dios""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;10;Departamento: Intibucá;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:10, url:""https://app.powerbi.com/view?r=eyJrIjoiY2I4ZjgzOGItMzI1NC00ZjkzLWEwNzAtM2NkMmRhNDE2NGE0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Intibucá""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;11;Departamento: Islas de La Bahía;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:11, url:""https://app.powerbi.com/view?r=eyJrIjoiZjEwNDk3NTktMDUwNy00MzQzLTg2YWEtMGM3NjA5ZmRmNjg0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Islas de La Bahía""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;12;Departamento: La Paz;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:12, url:""https://app.powerbi.com/view?r=eyJrIjoiNjJhMDM5OWYtYzBmMy00YTk0LTljZDAtYTJiYjliODk4NTU0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: La Paz""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;13;Departamento: Lempira;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:13, url:""https://app.powerbi.com/view?r=eyJrIjoiNjlhYjIxODAtZDIyMS00MmJmLTgxM2QtNDhjYTNkNDZjM2E1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Lempira""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;14;Departamento: Ocotepeque;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:14, url:""https://app.powerbi.com/view?r=eyJrIjoiNTUwMDYxM2YtODA5OC00NzBiLTg0NmYtYzQyNTNkZmE2ZGYzIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Ocotepeque""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;15;Departamento: Olancho;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:15, url:""https://app.powerbi.com/view?r=eyJrIjoiYjY2MDI0NzEtYmE3Mi00NzAyLTg0YTQtZWJmYzNlZDlmMjYzIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Olancho""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;16;Departamento: Santa Bárbara;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:16, url:""https://app.powerbi.com/view?r=eyJrIjoiMzNmYmUzNDctYmEyMy00NGIzLThjNmYtNDU4YWFmM2VmNjNmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Santa Bárbara""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;17;Departamento: Valle;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:17, url:""https://app.powerbi.com/view?r=eyJrIjoiYmU4NjgxNTctODM3Yy00NzViLWE5MTEtYzY4YmI0YzBmMWJlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Valle""));";GEE-PBI
DATARIESGO;0012-04-00091;Honduras;SI;24;18;Departamento: Yoro;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Honduras"", id:24, id2:18, url:""https://app.powerbi.com/view?r=eyJrIjoiYTE5Yzg3ZjItOWQzNC00MzU2LThkYTctMmIxNWM5NTg5M2RjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Yoro""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;25;0;Nacional;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:25, id2:0, url:""https://app.powerbi.com/view?r=eyJrIjoiMzgyYjVkMmMtODZmMi00Y2ZmLThhOWItODBkYWEzNDNiZDY4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9&pageName=ReportSection07b976d31e945d81283b"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: NO || Tipo Variante: Nacional || Variante Shopify: Nacional""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;26;1;Departamento: Atlántida;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:26, id2:1, url:""https://app.powerbi.com/view?r=eyJrIjoiMmIyNTJiZGQtZmJhYi00ZjJhLWJhMzQtMzhhNTNhYzE5ZDkwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Atlántida""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;26;2;Departamento: Colón;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:26, id2:2, url:""https://app.powerbi.com/view?r=eyJrIjoiYzE4OWUzMjktNDRiMS00MDVlLWE5OTAtMTlhYzA5NGFlNWFhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Colón""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;26;3;Departamento: Comayagua;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:26, id2:3, url:""https://app.powerbi.com/view?r=eyJrIjoiNDNkZjQ5MWMtMmZkZS00ZDE0LWFiOWUtOTVjMjQxMDQ1OWJkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Comayagua""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;26;4;Departamento: Copán;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:26, id2:4, url:""https://app.powerbi.com/view?r=eyJrIjoiZjQwOGE0ODAtZTE1Ni00ZTg2LWFlNGQtZjEwMGI3ODAyMjJlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Copán""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;26;5;Departamento: Cortés;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:26, id2:5, url:""https://app.powerbi.com/view?r=eyJrIjoiODcwMTQ0NzctYjAxMy00YzA3LWIyNjgtNTI2NjllNjg4OTdlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Cortés""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;26;6;Departamento: Choluteca;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:26, id2:6, url:""https://app.powerbi.com/view?r=eyJrIjoiZDliOTJiMzYtNzJiOC00ZmQyLWIzYmItNTIzZGNhMjg4MjExIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Choluteca""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;26;7;Departamento: El Paraiso;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:26, id2:7, url:""https://app.powerbi.com/view?r=eyJrIjoiZTI2NjVlODItYjUzNS00YTc4LWI2ODgtYWY0NzViODllMWE4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: El Paraiso""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;26;8;Departamento: Francisco Morazán;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:26, id2:8, url:""https://app.powerbi.com/view?r=eyJrIjoiYjY3MWY3ZjgtMmNhMS00NWU0LWI1ODMtOTlkNGYzNDRlMTliIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Francisco Morazán""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;26;9;Departamento: Gracias a Dios;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:26, id2:9, url:""https://app.powerbi.com/view?r=eyJrIjoiMTQ4ZGE0Y2EtMThhMC00NTRiLThmMjUtZWE0NmIwN2RhOWRhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Gracias a Dios""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;26;10;Departamento: Intibucá;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:26, id2:10, url:""https://app.powerbi.com/view?r=eyJrIjoiYTA2YjNiMzgtN2ZiZS00ZTM2LWI0NmQtOWU0NzIyMzIxZmYxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Intibucá""));";GEE-PBI
DATACLIMA;0013-04-00092;Honduras;SI;26;11;Departamento: Islas de La Bahía;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Honduras"", id:26, id2:11, url:""https://app.powerbi.com/view?r=eyJrIjoiNWY2NWE4MjYtOWZhNC00NDNhLTlkZjItNDY1ZTIzYzVhYTBlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Honduras || Variante: SI || Tipo Variante: Departamento || Variante Shopify: Departamento: Islas de La Bahía""));";GEE-PBI
